TambonID,TambonTH,TambonEN,AmphoeID,AmphoeTH,AmphoeEN,ProvinceID,ProvinceTH,ProvinceEN,FormalRegi,F4Region,TMDRegion,MetroRegio,Units,UnitsTH,lat,lon
900303,สะพานไม้แก่น,Saphan Mai Kaen,9003,จะนะ,Chana,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8260634111,100.7830051523
940101,สะบารัง,Sabarang,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8725031811,101.2486883827
900501,เทพา,Thepha,9005,เทพา,Thepha,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8275070926,100.9394679764
901118,พะตง,Phatong,9011,หาดใหญ่,Hat Yai,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8404369235,100.5291567841
900311,คู,Khu,9003,จะนะ,Chana,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8496368327,100.6976291222
940105,ตันหยงลุโละ,Tanyong Lulo,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8768414790,101.3046171353
940908,ยามู,Yamu,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8612670302,101.3700038334
940401,ปะนาเระ,Panare,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8643775530,101.4799648367
900312,แค,Khae,9003,จะนะ,Chana,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8409077242,100.6343951596
940108,บาราโหม,Bara Hom,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8729137901,101.3168520711
940102,อาเนาะรู,Anoru,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8696331214,101.2561502649
910402,แป-ระ,Pae-ra,9104,ท่าแพ,Tha Phae,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8569160824,99.9279064928
940910,หนองแรต,Nong Raet,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8492397413,101.4028979146
900502,ปากบาง,Pak Bang,9005,เทพา,Thepha,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8304281220,101.0068070849
940106,คลองมานิง,Khlong Maning,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8515559854,101.3001486633
940107,กะมิยอ,Kamiyo,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8495035934,101.3139718714
940409,บ้านกลาง,Ban Klang,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8366980470,101.5128856441
900309,ท่าหมอไทร,Tha Mo Sai,9003,จะนะ,Chana,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7940331139,100.7509739414
940309,บางตาวา,Bang Tawa,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8600905445,101.1675283263
940917,จะรัง,Charang,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8463853792,101.4491401555
940305,ตุยง,Tuyong,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8350458083,101.1789511636
940103,จะบังติกอ,Chabang Tiko,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8571736656,101.2511507820
940111,ตะลุโบะ,Talubo,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8518175259,101.2677360055
940303,ดอนรัก,Don Rak,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8417000507,101.2085830100
940410,บ้านน้ำบ่อ,Ban Nam Bo,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8174014190,101.5605009107
940308,บางเขา,Bang Khao,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8334993945,101.1302992163
940306,ท่ากำชำ,Tha Kamcham,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8268734055,101.0704772612
940906,ตาแกะ,Takae,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8444803730,101.3361524680
940911,ปิยามุมัง,Piya Mumang,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8244040298,101.3768209496
940109,ปะกาฮะรัง,Paka Harang,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8319235703,101.2336744677
940402,ท่าข้าม,Tha Kham,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8370965344,101.4790177350
940916,ราตาปันยัง,Rata Panyang,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8240318609,101.3519220932
910403,สาคร,Sakhon,9104,ท่าแพ,Tha Phae,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7765287975,99.8792887292
910404,ท่าเรือ,Tha Ruea,9104,ท่าแพ,Tha Phae,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8110248321,99.9149566987
940112,บาราเฮาะ,Bara Ho,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8291074053,101.2669593739
941002,สะดาวา,Sadawa,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8208902425,101.3108300167
910401,ท่าแพ,Tha Phae,9104,ท่าแพ,Tha Phae,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7911969227,99.9641854616
901006,ท่าโพธิ์,Tha Pho,9010,สะเดา,Sadao,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7960564350,100.4162060676
910201,ควนโดน,Khuan Don,9102,ควนโดน,Khuan Don,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8137163166,100.0596294985
940914,สาบัน,Saban,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8216821468,101.4383858385
940903,ตันหยงดาลอ,Tanyong Dalo,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8077126254,101.4232205238
940915,มะนังยง,Manang Yong,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8133818249,101.4024263509
940408,พ่อมิ่ง,Pho Ming,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7909461641,101.5511904575
900506,วังใหญ่,Wang Yai,9005,เทพา,Thepha,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7629919606,100.8525267756
940301,เกาะเปาะ,Ko Po,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8145970594,101.2006397498
940403,บ้านนอก,Ban Nok,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8117763340,101.4794475395
901003,พังลา,Phang La,9010,สะเดา,Sadao,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7731843336,100.4644270163
940407,คอกกระบือ,Khok Krabue,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8022373950,101.5221804973
900307,น้ำขาว,Nam Khao,9003,จะนะ,Chana,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8032493039,100.6258092097
940113,ปุยุด,Puyut,9401,เมืองปัตตานี,Mueang Pattani,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8105333039,101.2682592949
940310,ปุโละปุโย,Pulo Puyo,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7801092079,101.1943537976
901007,ปาดังเบซาร์,Padang Besa,9010,สะเดา,Sadao,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7247217578,100.2816344932
940312,ลิปะสะโง,Lipa Sa-ngo,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7965772425,101.2245606872
900505,ท่าม่วง,Tha Muang,9005,เทพา,Thepha,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7424530130,101.0006562691
910204,วังประจัน,Wang Prachan,9102,ควนโดน,Khuan Don,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7532208801,100.1598694960
901005,ทุ่งหมอ,Thung Mo,9010,สะเดา,Sadao,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7536161819,100.3559976077
940905,ตอหลัง,Tolang,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.8021007246,101.4505078050
940307,บ่อทอง,Bo Thong,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7901861624,101.1431234134
901009,เขามีเกียรติ,Khao Mi Kiat,9010,สะเดา,Sadao,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7744821509,100.5235208559
910202,ควนสตอ,Khuan Sato,9102,ควนโดน,Khuan Don,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7636031587,100.1007834068
940901,ตะโละ,Talo,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7827961575,101.3508302133
941003,ประจัน,Prachan,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7970838715,101.2880451198
940406,ท่าน้ำ,Tha Nam,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7707030945,101.5152627350
941004,สะนอ,Sano,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7889700393,101.3227143241
900308,ขุนตัดหวาย,Khun Tat Wai,9003,จะนะ,Chana,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7918117685,100.6994710628
900504,ลำไพล,Lam Phlai,9005,เทพา,Thepha,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7067443734,100.9028482191
940907,ตาลีอายร์,Tali-ai,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7892850803,101.3890664733
940211,ท่าเรือ,Tha Ruea,9402,โคกโพธิ์,Khok Pho,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7777682253,101.0742672132
940404,ดอน,Don,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7857857032,101.4823621950
910111,ควนโพธิ์,Khuan Pho,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7641720562,100.0179295347
940913,บาโลย,Baloi,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7806569316,101.4382669877
940311,ยาบี,Yabi,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7818730313,101.2463211772
940904,ตันหยงจึงงา,Tanyong Chueng-nga,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7866116696,101.4583563597
900403,นาหมอศรี,Na Mo Si,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7832425672,100.6578194852
900404,คลองทราย,Khlong Sai,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7405911556,100.6027159843
941001,ยะรัง,Yarang,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7694646045,101.2875046201
910203,ย่านซื่อ,Yan Sue,9102,ควนโดน,Khuan Don,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7672538189,100.0654160530
940405,ควน,Khuan,9404,ปะนาเระ,Panare,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7578351151,101.4948311582
940704,บางเก่า,Bang Kao,9407,สายบุรี,Sai Buri,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7637519842,101.5912332673
900402,ฉาง,Chang,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7621237707,100.7086215704
940912,ปุลากง,Pulakong,9409,ยะหริ่ง,Yaring,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7681585327,101.3887998521
940504,กระหวะ,Krawa,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7622769013,101.4417246829
941005,ระแว้ง,Rawaeng,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7547455472,101.3252878696
940213,นาเกตุ,Na Ket,9402,โคกโพธิ์,Khok Pho,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7440255968,101.1545320067
940201,โคกโพธิ์,Khok Pho,9402,โคกโพธิ์,Khok Pho,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7349273681,101.0579918283
941009,คลองใหม่,Khlong Mai,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7325507081,101.2637573113
940710,แป้น,Paen,9407,สายบุรี,Sai Buri,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7469644955,101.5528934992
940302,คอลอตันหยง,Kholo Tanyong,9403,หนองจิก,Nong Chik,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7437042993,101.2217257507
940502,ถนน,Thanon,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7398954567,101.4261119732
940510,สาคอบน,Sakho Bon,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7517616712,101.3452257240
940202,มะกรูด,Makrut,9402,โคกโพธิ์,Khok Pho,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7380005823,101.1190209103
940203,บางโกระ,Bang Kro,9402,โคกโพธิ์,Khok Pho,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7542403480,101.0937172156
940511,สาคอใต้,Sakho Tai,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7486240048,101.3571501742
940507,กระเสาะ,Kraso,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7495320080,101.3855037051
940506,ลางา,La-nga,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7366334761,101.4770425435
900401,นาทวี,Na Thawi,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7090553484,100.7530336488
941006,ปิตูมุดี,Pitu Mudi,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7453874812,101.2831202967
940214,ควนโนรี,Khuan Nori,9402,โคกโพธิ์,Khok Pho,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7062921665,101.1827320542
940703,ปะเสยะวอ,Pase Yawo,9407,สายบุรี,Sai Buri,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7294795949,101.6039857780
940512,สะกำ,Sakam,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7324747335,101.4522780168
910108,เจ๊ะบิลัง,Che Bilang,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.6875401608,99.9652183291
910105,ฉลุง,Chalung,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันตก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7268572452,100.0410238118
941007,วัด,Wat,9410,ยะรัง,Yarang,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7350790022,101.3078838129
940711,ทุ่งคล้า,Thung Khla,9407,สายบุรี,Sai Buri,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7190158236,101.5175339607
940508,เกาะจัน,Ko Chan,9405,มายอ,Mayo,94,ปัตตานี,Pattani,ภาคใต้,ภาคใต้,ภาคใต้ฝั่งตะวันออก,ต่างจังหวัด,RG12,ศูนย์ ปภ. เขต 12,6.7234311883,101.3820838803
