,name,juristicid,year,accountreceivable,accountpayable,totalnoncurrentliability,totalliability,totalcurrentliability,totalcurrentasset,totalasset,totalexpense,cashandcashequivalent,otherincome,totalrevenue,netprofitloss,pct_accountreceivable,pct_accountpayable,pct_totalnoncurrentliability,pct_totalliability,pct_totalcurrentliability,pct_totalcurrentasset,pct_totalasset,pct_totalexpense,pct_cashandcashequivalent,pct_otherincome,pct_totalrevenue,pct_netprofitloss
220,บมจ.เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2013-12-31,6746881000,6559907000,195969600,6876357000,6680387000,19707990000,32964630000,24467730000,9591931000,770323100,29453230000,4985500000,,,,,,,,,,,,
221,บมจ.เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2014-12-31,6020277000,5945428000,326231800,6372247000,6046014000,21172630000,34275960000,25476750000,11743380000,568456900,30664810000,5183374000,-10.769480001203524,-9.367190723892882,66.47061585062173,-7.331062072548011,-9.496051650899862,7.431706632690593,3.9779909557607684,4.123880719625395,22.429779780525937,-26.20539355499011,4.113572603072746,3.968990071206502
222,บมจ.เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2015-12-31,6990967000,6965951000,498505700,7578903000,7080397000,23710650000,37965460000,26604870000,12912490000,1103307000,32927280000,6303118000,16.123676701254787,17.164836576946186,52.80720640967558,18.936114686075413,17.10851149203425,11.987268468773138,10.764104054270106,4.428037328152135,9.95548130095425,94.0880654276516,7.378066259011562,21.60260864834371
223,บมจ.เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2016-12-31,8982016000,8207850000,525681000,8865793000,8340112000,25746760000,40776620000,29063360000,12184020000,590758100,34447020000,5370771000,28.48030894724578,17.82813287087435,5.45135191031918,16.979898014264073,17.791587110157803,8.587322574454937,7.404519792463993,9.240751787172808,-5.641591977999594,-46.45569184279624,4.615443486373616,-14.791837944331675
224,บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2018-12-31,11047650000,9276652000,562158500,10184000000,9621842000,26934030000,43607210000,36204330000,9752996000,642569400,40766980000,4539167000,22.997442890326635,13.021704831350478,6.939094241564758,14.868461287106527,15.368258843526327,4.611337504214119,6.941698453672718,24.570352498816384,-19.952560813261965,8.770307169719715,18.34689909315812,-15.483884902186295
225,บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2019-12-31,9467965000,8473884000,734346200,9558087000,8823740000,21754040000,42490750000,38224320000,6233097000,521540600,40643440000,2419123000,-14.298832783442627,-8.653639265545376,30.62974232356177,-6.146042812254516,-8.294690351390098,-19.23213867364074,-2.560264690173941,5.57941550085308,-36.09043826122763,-18.835132827675892,-0.3030393715698354,-46.70557395222515
226,บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2020-12-31,14147450000,13744600000,768636600,14989400000,14220760000,31641920000,52690820000,47315390000,8405731000,635671000,54397430000,7014040000,49.424401125268204,62.19952975518663,4.669514188267065,56.8242682871583,61.16476686756409,45.453074463410026,24.005389408282984,23.783470837414498,34.85641247039795,21.883320301430032,33.84061486921384,189.94143745481318
227,บมจ.บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2021-12-31,21200270000,18626850000,959718200,21561290000,39228420000,37049320000,61868140000,65638950000,1535903000,2425615000,73407750000,6755399000,49.85223485504455,35.52122288025843,24.85981021460597,43.84358279851095,175.85318928102294,17.089354881119732,17.417303431603457,38.72642706738758,-81.72790682928111,281.583397701012,34.94709216961169,-3.687475406470453
228,บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),107537002559,2022-12-31,29111710000,24827540000,1154464000,26858730000,25704270000,52602000000,81104180000,88887450000,5835260000,1655779000,105207000000,15986400000,37.31763793574328,33.288988744742134,20.291977374191706,24.569216405882944,-34.47538799676357,41.97831431184162,31.0919966237873,35.41875669857608,279.9237321627733,-31.73776547391074,43.31865504664017,136.64627359538645
230,บมจ.ซีพี ออลล์ จำกัด (มหาชน),107542000011,2013-12-31,119443800,27618150000,53876510000,230782000000,176905500000,30985630000,256129200000,203666700000,15642310000,15825910000,217494900000,10259610000,,,,,,,,,,,,
231,บมจ.ซีพี ออลล์ จำกัด (มหาชน),107542000011,2014-12-31,2130581000,39372580000,180381500000,241243600000,60862050000,41452290000,267183600000,211289200000,24864030000,18220310000,228995900000,8677689000,1683.7518565216446,42.56052632055369,234.80546531317637,4.5331091679593705,-65.59629293605909,33.779077591773984,4.3159467956015884,3.7426344120074617,58.953696736607306,15.129619718550158,5.287940085031884,-15.418919432610013
232,บมจ.ซีพี ออลล์ จำกัด (มหาชน),107542000011,2015-12-31,2320842000,41576140000,165269200000,234583300000,69314130000,35450640000,264620000000,228745200000,15329710000,18608830000,249758200000,11376140000,8.930005477379165,5.596686831292241,-8.377965589597602,-2.7608193543787296,13.887274582436838,-14.478452215788318,-0.9594900285796015,8.261662214632825,-38.3458353291884,2.1323457174987626,9.066668879224471,31.096424405161336
233,บมจ.ซีพี ออลล์ จำกัด (มหาชน),107542000011,2016-12-31,2722494000,42539260000,158867800000,234959400000,76091600000,45759120000,280872100000,254387700000,23734920000,21844740000,278245800000,14099060000,17.306305211643025,2.3165209661118125,-3.8733169882833596,0.16032684338569414,9.777905313101387,29.07840309794125,6.141674854508361,11.210071293299272,54.829543416020265,17.389110438431654,11.40607195279275,23.935359445295145
234,บริษัท ซีพี ออลล์ จำกัด (มหาชน),107542000011,2018-12-31,4994847000,83649420000,123577800000,208347800000,84770000000,47209250000,280368100000,306844900000,22611760000,26689540000,335532700000,19944420000,83.4658588779259,96.64051513825112,-22.21343783951184,-11.326041860849156,11.40520109972718,3.169051327910144,-0.1794411050438982,20.620965557690084,-4.732099370884757,22.178336752920845,20.588594688581097,41.459217848565785
235,บริษัท ซีพี ออลล์ จำกัด (มหาชน),107542000011,2019-12-31,5290280000,72818140000,127422700000,203758200000,76335450000,44259480000,283916800000,332711000000,17895280000,26973000000,361034100000,20180100000,5.914755747273137,-12.948422116973434,3.1113193470024614,-2.2028550337464536,-9.949923321929932,-6.248288206230768,1.2657288757173202,8.429698521956851,-20.85852671353313,1.0620640145914795,7.600272641086847,1.1816838995568624
236,บริษัท ซีพี ออลล์ จำกัด (มหาชน),107542000011,2020-12-31,5516069000,52013990000,259849500000,338164000000,78314410000,47863480000,419004300000,306114600000,21577550000,27824620000,328529600000,14297960000,4.267997157050285,-28.57001016504953,103.92716525391475,65.96338208719943,2.5924521306941894,8.142888258063575,47.579960044632784,-7.993844507695869,20.57676661108403,3.1573054536017553,-9.003166182917344,-29.148220276410918
237,บมจ.บริษัท ซีพี ออลล์ จำกัด (มหาชน),107542000011,2021-12-31,8944520000,53297360000,245349900000,338061400000,109709300000,52541870000,419183800000,301214000000,19457190000,29940280000,320435400000,9031680000,62.153881686396595,2.4673554172637058,-5.579999191839891,-0.030340308252796433,40.08826728056816,9.774445986794111,0.04283965582214666,-1.6009037138378868,-9.826694874997388,7.603553974861121,-2.463765822014208,-36.83238727762562
238,บริษัท ซีพี ออลล์ จำกัด (มหาชน),107542000011,2022-12-31,9944778000,62585890000,243863400000,354925900000,111062600000,56319150000,431244700000,361127400000,20995200000,27292670000,382490400000,11400010000,11.182914231283503,17.427748766543026,-0.6058694134377096,4.988590829949824,1.2335326175629602,7.189085580699728,2.8772342824317176,19.890642533215598,7.904584372152401,-8.842970072424173,19.36583785686601,26.222474666950113
240,บมจ.ผลิตไฟฟ้าราชบุรีโฮลดิ้ง จำกัด (มหาชน),107543000031,2013-12-31,33068970,204722500,1273442000,1527623000,254180800,7171409000,43938840000,1144183000,3156971000,802184300,5986160000,4795559000,,,,,,,,,,,,
241,บมจ.ผลิตไฟฟ้าราชบุรีโฮลดิ้ง จำกัด (มหาชน),107543000031,2014-12-31,0,0,1288652000,1567604000,278952500,14500570000,52549480000,978482600,1999269000,12679100000,12679100000,11654690000,-100.0,-100.0,1.194400687271191,2.617203328308104,9.74570069808578,102.19973508692641,19.596876021305974,-14.481984088209664,-36.67129029693336,1480.5719458732863,111.80690125222182,143.03089587678932
242,บมจ.ผลิตไฟฟ้าราชบุรีโฮลดิ้ง จำกัด (มหาชน),107543000031,2015-12-31,46888810,230183500,101580600,3464991000,3363411000,19204320000,56981700000,982218900,5061288000,1115265000,6909500000,5812483000,inf,inf,-92.11729776541688,121.03739209647335,1105.7289323451125,32.43838000851,8.43437461227019,0.3818463404459127,153.15692885749743,-91.20391037218731,-45.50480712353401,-50.12751947928259
243,บมจ.ผลิตไฟฟ้าราชบุรีโฮลดิ้ง จำกัด (มหาชน),107543000031,2016-12-31,99316100,221704800,131076400,4175275000,4044198000,11728280000,60091230000,991633600,3106428000,912141400,6755166000,5715521000,111.81194404379214,-3.683452549813515,29.036843649279497,20.498869982634883,20.240969658480633,-38.9289493197364,5.457067795450121,0.9585134230261749,-38.62376533404145,-18.21303457025909,-2.233649323395326,-1.6681683198041197
244,บริษัท ราช กรุ๊ป จำกัด (มหาชน),107543000031,2018-12-31,169930300,364305000,147677400,534198600,386521200,5798659000,56647420000,1069895000,4856977000,4063044000,4063044000,2990803000,71.10045601871198,64.31985234419824,12.665132701233794,-87.20566669261306,-90.44257477007802,-50.55831716159573,-5.73096939436919,7.892169043082031,56.35247300114472,345.4401477665634,-39.852788221636594,-47.67225944931355
245,บริษัท ราช กรุ๊ป จำกัด (มหาชน),107543000031,2019-12-31,123472200,286540200,166231900,474006000,307774200,2581447000,56037610000,1032710000,1780104000,3966208000,3966208000,2934772000,-27.339503314005796,-21.34606991394573,12.564210908371898,-11.267831851300247,-20.373268012207348,-55.4820002348819,-1.0765009244904755,-3.4755747059290854,-63.34954849487655,-2.383336237559819,-2.383336237559819,-1.8734433528386885
246,บริษัท ราช กรุ๊ป จำกัด (มหาชน),107543000031,2020-12-31,171460300,326574900,8192988000,12021620000,3828634000,3683184000,67072390000,899113100,2231435000,3527798000,3967246000,2998694000,38.86550980706589,13.97175684249541,4828.649675543623,2436.1746475783007,1143.9749660627824,42.67904783634915,19.6917391730304,-12.936535910371738,25.35419278873594,-11.053631075324343,0.026171093397020506,2.178090836357982
247,บมจ.บริษัท ราช กรุ๊ป จำกัด (มหาชน),107543000031,2021-12-31,156418700,322094600,13192770000,21226990000,8034216000,1376937000,76152350000,878654700,692550900,219041400,757069100,3140092000,-8.772642996658696,-1.3719058017012342,61.02513515215695,76.57345682195911,109.8454958086879,-62.61557934656536,13.537552486201854,-2.2753978337096803,-68.96387750483433,-93.79098803276152,-80.91701144824395,4.715319402379836
248,บริษัท ราช กรุ๊ป จำกัด (มหาชน),107543000031,2022-12-31,193195000,386854000,28757300000,35270030000,6512734000,3881832000,113720900000,1078092000,936197600,2583355000,3322438000,1903460000,23.511447160729503,20.105708074584292,117.97772567853455,66.1565299649173,-18.93752918766436,181.9179090982376,49.33340862100775,22.69802915752912,35.18105311826179,1079.3912018458611,338.8553171698594,-39.38203084495614
250,บมจ.โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2013-12-31,1409122000,10064220000,8736266000,22136990000,13400720000,9094570000,34870210000,38332320000,687177500,1768911000,42521430000,3119930000,,,,,,,,,,,,
251,บมจ.โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2014-12-31,1567498000,11092890000,11661680000,27484110000,15822430000,13092280000,43299360000,43600270000,2181357000,2067634000,48291060000,3386741000,11.239339106195212,10.221060350429534,33.48586226655645,24.154684083066403,18.071491681044005,43.95710847241816,24.172925829812897,13.742841549898355,217.4371978127922,16.88739569147346,13.568758153241788,8.551826483286472
252,บมจ.โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2015-12-31,1583790000,11176960000,10410930000,28290200000,17879270000,14119600000,45383940000,46645420000,2391213000,3547101000,51607590000,3525335000,1.03936336760877,0.7578728356631981,-10.725298584766518,2.9329310645314743,12.999520301243228,7.846761603021024,4.814343676211386,6.984245739762618,9.620433519135108,71.55362119214523,6.8677929206772514,4.092252699571652
253,บมจ.โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2016-12-31,1837788000,11866670000,11471060000,31778920000,20307860000,17290320000,49468020000,48852470000,3411625000,4104183000,54465590000,4146046000,16.037353437008694,6.170819256756754,10.182855902402576,12.331902920445948,13.583272695137993,22.45616023116803,8.998954255624337,4.731547062927088,42.67340466951293,15.705275942241293,5.5379450968355615,17.607149391476273
254,บริษัท โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2018-12-31,2174000000,12585400000,11029590000,32476400000,21446810000,19502920000,52378300000,50172970000,6003281000,4212112000,57332830000,5483177000,18.294384335951698,6.0567117818225435,-3.848554536372406,2.194788243275725,5.608419597141201,12.796755641306824,5.883154409656988,2.703036305022044,75.96544168834501,2.629731666448598,5.264314588348351,32.25075168003442
255,บริษัท โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2019-12-31,1784572000,12473800000,8450783000,28726030000,20275250000,15653720000,49369530000,51858310000,2606368000,4411585000,59299660000,5686990000,-17.91297148114075,-0.8867417801579625,-23.380805632847633,-11.547985614169054,-5.462630573031602,-19.736531760372287,-5.744306325329385,3.3590596689811347,-56.584274499228,4.7357002852725705,3.4305475588768175,3.7170603830589455
256,บริษัท โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2020-12-31,1728527000,11515200000,13429760000,32015720000,18585960000,15048960000,52737150000,48062040000,3065411000,54254080000,54254080000,4788280000,-3.1405289335482145,-7.684907566258881,58.917345292146294,11.45194793711488,-8.331783825106964,-3.863362830049344,6.8212518936275,-7.32046609309096,17.61236325798967,1129.8092408964126,-8.508615395096697,-15.802911557783638
257,บมจ.บริษัท โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2021-12-31,1676318000,12310340000,14668980000,33033790000,33228970000,17469430000,54591440000,49781260000,4216397000,3403190000,56232460000,4985000000,-3.0204330045177197,6.90513408364597,9.227417317956533,3.1799066208724858,78.78533043221874,16.083968593178533,3.5160982343566127,3.5770849510341263,37.54752625341267,-93.72731046218091,3.6465091657622795,4.108364590207758
258,บริษัท โฮม โปรดักส์ เซ็นเตอร์ จำกัด (มหาชน),107544000043,2022-12-31,2157314000,15577280000,16361670000,40903580000,24541910000,20707240000,63616960000,56990680000,5104398000,4721307000,64763740000,6021665000,28.69360109478034,26.53817847435571,11.539248127681677,23.82345471107008,-26.143031216435542,18.53414793728245,16.532848373298094,14.482196714185225,21.06065913622459,38.73180751001266,15.171450795501396,20.795687061183553
260,บมจ.ปตท. จำกัด (มหาชน),107544000108,2013-12-31,240641000000,238306000000,303946500000,599937600000,295991100000,363327400000,1023778000000,2482587000000,63926770000,52025740000,2560451000000,63988240000,,,,,,,,,,,,
261,บมจ.ปตท. จำกัด (มหาชน),107544000108,2014-12-31,147388600000,143248300000,286747400000,498967300000,212219900000,268219900000,925167500000,2413034000000,58017930000,55789670000,2473665000000,44256330000,-38.751667421594824,-39.888924324188224,-5.65859452239128,-16.830133667234726,-28.30193205133533,-26.176803621196754,-9.63201983242461,-2.8016339407239355,-9.243138672578011,7.234745723943581,-3.389480993778049,-30.836775632522475
262,บมจ.ปตท. จำกัด (มหาชน),107544000108,2015-12-31,141370300000,147036300000,274078000000,465082100000,191004100000,275680600000,868928800000,1741999000000,67524580000,54680560000,1766932000000,9554796000,-4.083287309873351,2.644359479309699,-4.418313819061659,-6.791066268270485,-9.997083214156632,2.781560950548423,-6.07875871126039,-27.808766888489757,16.385710417451982,-1.9880203629094817,-28.570279322381975,-78.41032909868485
263,บมจ.ปตท. จำกัด (มหาชน),107544000108,2016-12-31,135792300000,156866900000,253244400000,445325400000,192081100000,298644000000,894735600000,1392372000000,62648290000,43766010000,1483160000000,70808040000,-3.945666098183287,6.685832002029435,-7.601339764592563,-4.248002664475803,0.5638622417005745,8.329711992791665,2.9699556511419534,-20.070447801634785,-7.221503636157378,-19.960567338739764,-16.060153984420456,641.0732788015569
264,บริษัท ปตท. จำกัด (มหาชน),107544000108,2018-12-31,155990000000,146333200000,150774200000,353613000000,202838800000,291936700000,958613500000,1356440000000,86204050000,1471550000000,1471550000000,94512110000,14.873965607770101,-6.715055884957244,-40.46296778921864,-20.594468673917998,5.600603078595445,-2.2459182170075365,7.139304616917008,-2.580632187375209,37.60000472478977,3262.312442920888,-0.7827881010814774,33.47652328746848
265,บริษัท ปตท. จำกัด (มหาชน),107544000108,2019-12-31,119962100000,123313800000,121647800000,282369500000,160721700000,221778100000,889676200000,1178811000000,46480810000,1255072000000,1255072000000,61657310000,-23.096288223604077,-15.730811599828332,-19.31789391023132,-20.147307932683468,-20.7638282222139,-24.032127512573787,-7.191355014299294,-13.095234584648052,-46.08047997744885,-14.710883082464065,-14.710883082464065,-34.762529373220005
266,บริษัท ปตท. จำกัด (มหาชน),107544000108,2020-12-31,83731830000,84069010000,169045300000,276305800000,206555200000,204889000000,899388300000,831346800000,56341880000,59621560000,901711900000,52517590000,-30.201430285065033,-31.82514041413046,38.96289123190062,-2.147434478582144,28.51730662380998,-7.615314586967781,1.0916443533051767,-29.47581927891748,21.21535747763432,-95.24955062339053,-28.154568024782645,-14.823416720580251
267,บมจ.บริษัท ปตท. จำกัด (มหาชน),107544000108,2021-12-31,134321700000,135231200000,211081300000,367399200000,297548400000,210083600000,1004906000000,1144056000000,45853390000,37168790000,1226869000000,67325390000,60.41892312636663,60.8573718186999,24.86670732637939,32.9683271216167,44.05272779382945,2.5353240047049974,11.732162848905192,37.6147715971241,-18.615796987959932,-37.65881000094596,36.05997658453881,28.195886368738556
268,บริษัท ปตท. จำกัด (มหาชน),107544000108,2022-12-31,197155500000,170368400000,247212500000,452978200000,205765700000,291605100000,1081772000000,2105830000000,52787980000,42607260000,2171424000000,52580520000,46.77859199220975,25.983057164323032,17.11719607563531,23.29319171081483,-30.846309373533852,38.80431409210428,7.649073644699111,84.06703867642842,15.123396547125534,14.63181879205646,76.98906729243302,-21.900905438498018
270,บมจ.บัตรกรุงไทย จำกัด (มหาชน),107545000110,2013-12-31,46714090000,1382349000,20526000000,45776340000,25250340000,49465900000,51904830000,10364140000,1623517000,1926269000,13867780000,1282633000,,,,,,,,,,,,
271,บมจ.บัตรกรุงไทย จำกัด (มหาชน),107545000110,2014-12-31,51195420000,2897103000,21622000000,47127030000,25505030000,51985330000,54494830000,10365750000,735120000,393570400,14336630000,1754979000,9.5931013533604,109.57826135078767,5.339569326707583,2.9506290804376167,1.0086596853745355,5.093266270299335,4.989901710495914,0.015534332805233753,-54.72052340689996,-79.56825344746761,3.3808583637755962,36.826278444418634
272,บมจ.บัตรกรุงไทย จำกัด (มหาชน),107545000110,2015-12-31,56727670000,3559857000,23582290000,51446070000,27863780000,57688450000,60178790000,11322530000,940554200,2524744000,15558960000,2072609000,10.806142424459054,22.876438980595438,9.066182591804651,9.164676831958229,9.248175751998723,10.970633446012567,10.430273844326155,9.230205243228905,27.94566873435629,541.4974296847527,8.525922758695724,18.09879206531817
273,บมจ.บัตรกรุงไทย จำกัด (มหาชน),107545000110,2016-12-31,64403770000,3791764000,32127610000,57975810000,25848200000,65568890000,68297490000,12971840000,1165130000,2911250000,17579560000,2494705000,13.531491774648941,6.514503251113735,36.23617553681173,12.692398078220556,-7.233691911147733,13.660342754918876,13.490965836966806,14.56662071109549,23.87696530407286,15.30872040888105,12.986729190125823,20.36544278250263
274,บริษัท บัตรกรุงไทย จำกัด (มหาชน),107545000110,2018-12-31,74100220000,8155567000,40459100000,63296200000,22837110000,76822360000,79647820000,13226150000,2722145000,12557660000,21197720000,5139589000,15.055718011538755,115.08635558542144,25.932492332918635,9.17691361276367,-11.649128372575268,17.162819135721218,16.618956274967054,1.96047746503194,133.63444422510793,331.34942035208246,20.581630029420527,106.01991016973953
275,บริษัท บัตรกรุงไทย จำกัด (มหาชน),107545000110,2019-12-31,81334710000,7021634000,40492770000,65780200000,25287430000,82686540000,85488230000,14154100000,1347818000,13453870000,22625730000,5524394000,9.763115413152622,-13.903791115933451,0.08321984423775852,3.924406204479891,10.729553783293944,7.633428600735526,7.332793289257644,7.016025071543863,-50.48691381245305,7.136759555522287,6.736620730908793,7.487077274077758
276,บริษัท บัตรกรุงไทย จำกัด (มหาชน),107545000110,2020-12-31,83250490000,2721563000,35436500000,65754870000,30318380000,85164110000,88556270000,7256362000,1913623000,7161668000,15451340000,5334981000,2.3554273446109386,-61.24031813677557,-12.486846417274,-0.03850702795066274,19.895062487567937,2.9963401540323176,3.588844920522982,-48.73314445990914,41.97933252115642,-46.76871413206758,-31.70898795309588,-3.428665659980079
277,บมจ.บริษัท บัตรกรุงไทย จำกัด (มหาชน),107545000110,2021-12-31,82507240000,2374284000,36436240000,61389780000,36081160000,84529090000,88177490000,7080797000,2018849000,-4598217000,16331510000,6250886000,-0.8927875379472261,-12.760277825646515,2.8212154134861,-6.638428454044543,19.007545917690848,-0.7456427361244078,-0.4277280422944618,-2.4194630863234257,5.498784243291399,-164.20595034564573,5.696399147258435,17.167914937279072
278,บริษัท บัตรกรุงไทย จำกัด (มหาชน),107545000110,2022-12-31,94008980000,2582897000,47509410000,69222330000,21712920000,96928570000,100581400000,7895805000,2173595000,-984439800,18219280000,7139556000,13.940279665154232,8.786354117704542,30.390539748338476,12.75871977387768,-39.82200128820692,14.668890910809518,14.066980132911478,11.510116728385245,7.665060636035692,-78.5908364046325,11.559065879395103,14.21670463995024
280,บมจ.ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2013-12-31,2294799000,940820700,41209980000,98718810000,57508830000,43515150000,190666900000,17783360000,6607701000,4802088000,40912860000,16333180000,,,,,,,,,,,,
281,บมจ.ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2014-12-31,2115687000,1183052000,37525040000,55543960000,18018920000,47340840000,152894100000,21933670000,7042151000,2091246000,38890020000,12157630000,-7.805128030820995,25.746808079371554,-8.94186311179962,-43.73518076240992,-68.66755939913922,8.791627743441088,-19.810884846819242,23.33816556601227,6.574904039998186,-56.451318676375784,-4.944264468433646,-25.564831833115164
282,บมจ.ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2015-12-31,2621294000,7308496000,34597800000,49934850000,15337050000,51899900000,158796200000,20082780000,3074327000,1707463000,44934710000,18696540000,23.89800570689331,517.7662520328777,-7.8007645028493,-10.098505760122256,-14.883633425310727,9.630289618857635,3.8602536003678356,-8.438578678351593,-56.34392105480271,-18.351882083695557,15.543036491110062,53.78441357402717
283,บมจ.ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2016-12-31,3040390000,8731906000,32013080000,49924890000,17911810000,64130850000,171472400000,26226690000,5869011000,1743176000,51921700000,19523290000,15.988134104758945,19.476100144270458,-7.470764037019695,-0.019945989624481353,16.787843816118485,23.566423056691832,7.982684724193656,30.59292587978357,90.90392791658142,2.09158265801368,15.549204612647994,4.421941172002941
284,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2018-12-31,3424792000,13044410000,19970480000,42967650000,22997170000,76949650000,186931600000,29291250000,8541938000,61253120000,61253120000,25089910000,12.643180644588359,49.387888509106716,-37.617748745200394,-13.935413778578177,28.391100620205336,19.988507871016825,9.015561688061746,11.68489046845027,45.543056572904696,3413.8804113870315,17.97210029717826,28.51271481394786
285,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2019-12-31,3844437000,17051550000,17462980000,43430020000,25967040000,80217790000,197297500000,31401030000,9515246000,63485360000,63485360000,24933550000,12.253152892204833,30.71921229093535,-12.556032704271502,1.0760886387782387,12.914067252622829,4.247114834180543,5.545290362892086,7.20276533094355,11.394463410996437,3.644287833827886,3.644287833827886,-0.6231987280942763
286,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2020-12-31,5941244000,10838350000,15180090000,30533820000,15353730000,50050970000,172756900000,26580410000,5450229000,2068143000,32596230000,4340197000,54.54132815806321,-36.43774319636631,-13.072740162331975,-29.694206910335296,-40.87223649672816,-37.606146965654375,-12.438373522218981,-15.35178941582489,-42.721092024315496,-96.74233083028906,-48.65551679946368,-82.59294404527233
287,บมจ.บริษัท ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2021-12-31,3631724000,9454917000,67896800000,81765620000,21877800000,20853130000,194010800000,24710970000,7953078000,494846200,7134509000,-16409610000,-38.87266707107131,-12.76423994427196,347.275345534842,167.7870636559723,42.49175933144584,-58.33621206542051,12.302779223290061,-7.033149601529853,45.92190529975897,-76.07292145659173,-78.11247190242553,-478.08445100533453
288,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน),107545000292,2022-12-31,3695990000,9548914000,66640200000,81181380000,15141180000,7758169000,182456700000,27182190000,3286484000,617270500,16153400000,-11038080000,1.7695727979328835,0.9941599698865655,-1.8507499617065881,-0.7145301411522365,-30.792035762279568,-62.79614139460119,-5.955390112303027,10.000497754640957,-58.6765777979293,24.73986867030604,126.41221701451353,-32.73405035220216
290,บมจ.ไทยออยล์ จำกัด (มหาชน),107547000711,2013-12-31,28289140000,32138990000,59788890000,113626900000,53837990000,115824600000,168963600000,406796400000,9074890000,7416712000,416645600000,6050881000,,,,,,,,,,,,
291,บมจ.ไทยออยล์ จำกัด (มหาชน),107547000711,2014-12-31,18428740000,21112560000,63628940000,100973300000,37344370000,91078460000,153046700000,398723000000,13586760000,12276710000,402055700000,933538200,-34.855778577927786,-34.3085765918593,6.422681538325925,-11.136095414026082,-30.635653374132275,-21.36518494344034,-9.420313014163995,-1.9846291658431547,49.71817840216246,65.52766239271526,-3.5017530486341375,-84.57186317166045
292,บมจ.ไทยออยล์ จำกัด (มหาชน),107547000711,2015-12-31,16404310000,15630650000,67448740000,89951080000,22502340000,92333650000,149918500000,282132800000,33073940000,7548177000,297661300000,11164810000,-10.985178585188137,-25.965160075329564,6.003243178339912,-10.915974817105113,-39.74368827215454,1.378141439809144,-2.043951290684476,-29.240901578288693,143.42771933853254,-38.516288158635334,-25.9651585588763,1095.967128072531
293,บมจ.ไทยออยล์ จำกัด (มหาชน),107547000711,2016-12-31,22020880000,25400650000,62383510000,95395240000,33011740000,121133400000,177145600000,268208800000,28239980000,17773580000,301066700000,28503100000,34.238380035490664,62.50539804806583,-7.509747402249467,6.05235645864397,46.70358727136823,31.19095800934979,18.16126762207466,-4.935264527910266,-14.61561579902485,135.4685111385173,1.1440519812283334,155.29408919632309
294,บริษัท ไทยออยล์ จำกัด (มหาชน),107547000711,2018-12-31,26637610000,36413500000,88744730000,125158500000,36413730000,160516500000,223845100000,401385000000,29868080000,413522700000,413522700000,8240482000,20.965238446419953,43.35656764689093,42.25671174962742,31.199942470924125,10.305394383937362,32.51217253044989,26.36221277864084,49.65392634395292,5.7652307119197665,2226.6145593628294,37.35252022226303,-71.08917275664753
295,บริษัท ไทยออยล์ จำกัด (มหาชน),107547000711,2019-12-31,24806950000,39550190000,102599500000,142150400000,39550840000,130547200000,240870900000,377514200000,71042490000,385355800000,385355800000,4655364000,-6.872463407940876,8.614085435346786,15.611935491831463,13.576305244949394,8.615184437298783,-18.670541657711205,7.6060633000230915,-5.947108138071922,137.85422430902824,-6.811451946894332,-6.811451946894332,-43.50616869255949
